PRODUCT,UF,MODEL,DATA,MAPE,POCID,PBE,MASE,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12
oleocombustivel,to,Prophet,TsFeatures,8.33E+16,0,-2.22E+24,1.795608691,20.67354312,14.25414867,15.67216805,17.88232292,25.13894368,22.84929925,20.78622184,16.88230746,18.16295686,13.26424126,20.85317025,15.62564743
oleodiesel,ac,Prophet,TsFeatures,0.079399577,72.72727273,2.878836421,1.170636073,11970.54362,11524.56405,12206.89392,12770.54452,13768.53881,13991.18915,14012.48137,14090.3195,12977.66751,12976.62653,14210.0115,12367.22658
oleodiesel,al,Prophet,TsFeatures,0.098361717,63.63636364,10.0244416,1.924635394,33143.07443,29021.0303,25412.21975,26696.15842,27722.71419,28488.08139,29936.56415,35125.97981,35440.93544,37359.74902,36940.99271,32966.63834
oleodiesel,am,Prophet,TsFeatures,0.137527832,54.54545455,-5.105563357,0.77280009,79913.93705,79996.14104,79260.7787,79867.49062,82581.72932,85861.65942,83073.10712,85078.99365,80336.05501,81735.8741,77740.71728,74866.60243
oleodiesel,ap,Prophet,TsFeatures,0.214476314,63.63636364,-21.18973531,1.498338065,9349.391377,9224.369779,9091.118349,9594.88083,10141.13572,10749.4072,10526.94322,10969.04338,10939.63075,10956.47595,10371.16712,9371.659453
oleodiesel,ba,Prophet,TsFeatures,0.057119623,63.63636364,3.455299413,0.613833637,274155.4843,276551.6675,281294.6408,274611.4299,291918.8102,300465.0922,296437.9537,295647.1055,286298.0066,288458.3805,277839.4614,273246.9557
oleodiesel,ce,Prophet,TsFeatures,0.036155046,90.90909091,-3.01193939,0.461213254,95640.47309,92675.24356,94517.52565,96280.96824,103454.3741,105104.82,101658.8061,104663.1087,101299.6014,105450.4171,100914.0611,95702.5033
oleodiesel,df,Prophet,TsFeatures,0.089307161,72.72727273,9.090392516,2.461326033,28834.71627,28386.51798,29397.49459,28443.89989,30265.27338,32074.58618,30898.00987,32159.1848,29952.54192,30135.51381,26739.19885,26332.63546
oleodiesel,es,Prophet,TsFeatures,0.035538603,72.72727273,-0.302680467,0.786205164,112639.0207,108833.3079,111988.5906,112356.9236,115416.8418,119083.8177,114194.9173,116524.6371,109261.8917,111778.2751,109967.5461,105416.6343
oleodiesel,go,Prophet,TsFeatures,0.118539757,100,12.07612893,2.020535077,252165.1851,244958.4603,249184.3332,258611.1459,280367.6052,283972.5808,278774.4574,295899.8894,263604.6149,232297.2526,221727.6802,230661.3998
oleodiesel,ma,Prophet,TsFeatures,0.114193397,90.90909091,11.67633915,1.496935436,117181.3515,110843.9054,112657.1735,122380.2842,127356.2931,138318.9138,127207.911,137130.0246,126174.0589,133730.6074,123107.2503,117285.1212
oleodiesel,mg,Prophet,TsFeatures,0.044669706,90.90909091,3.954782398,0.78480319,630686.5879,629482.7501,655903.3947,650379.665,686420.6191,712614.2382,680756.2464,713016.6797,668758.4373,637061.1363,594923.3611,601654.9209
oleodiesel,ms,Prophet,TsFeatures,0.084201868,63.63636364,7.305816707,1.024677649,165826.9393,150273.1791,146119.5772,152386.5287,165680.5314,174061.3806,167992.928,171907.2646,156647.876,139696.6536,138122.8895,149685.7537
oleodiesel,mt,Prophet,TsFeatures,0.199619743,72.72727273,20.17037416,2.39644001,277845.7719,240538.07,233424.6878,268195.1639,294770.749,296553.4447,285761.4815,304282.166,259873.1597,221413.4177,230726.7841,256812.1357
oleodiesel,pa,Prophet,TsFeatures,0.036976916,72.72727273,1.365782855,0.899247982,235743.4595,230460.0719,235739.5735,246160.5864,259404.0766,262446.871,255808.0213,262285.6237,251156.5365,248161.7866,236505.9463,226133.2682
oleodiesel,pb,Prophet,TsFeatures,0.184042305,54.54545455,18.511556,2.396533028,31853.62777,27526.78481,28992.0323,29578.43241,33534.65749,33236.07369,34770.30933,36794.25326,32339.9818,34864.511,36016.87779,32398.45097
oleodiesel,pe,Prophet,TsFeatures,0.164044776,90.90909091,16.6372641,4.20687413,104112.9417,99735.79626,104418.232,101698.1835,106074.9224,107836.066,110296.1955,115754.944,111938.734,114493.6894,114398.1666,112952.7889
oleodiesel,pi,Prophet,TsFeatures,0.127605256,72.72727273,13.12543716,2.284838014,43465.87693,43817.69142,43990.0628,45618.81633,50462.85031,51057.21847,48260.20194,50614.67075,49534.2758,51213.73865,47703.9686,43703.56434
oleodiesel,pr,Prophet,TsFeatures,0.069388672,54.54545455,6.218451443,0.988127654,531193.8558,503379.9196,497508.0573,499008.7917,519488.5957,540602.2074,526244.1599,536408.6429,507312.3308,485937.0147,476191.6917,479105.9032
oleodiesel,rj,Prophet,TsFeatures,0.118097312,63.63636364,11.95267645,1.54625066,203407.8949,195346.0831,207826.4724,192322.6386,212764.3669,208037.2341,203546.8424,212449.0796,205008.812,204743.8822,197882.5215,184744.6672
oleodiesel,rn,Prophet,TsFeatures,0.036549583,100,-1.591554905,0.869196223,39927.97591,37915.1201,38451.30475,38347.45092,39303.80252,41169.35653,40541.2282,42084.55263,41153.01413,43036.32714,41676.91694,38729.97668
oleodiesel,ro,Prophet,TsFeatures,0.193845661,63.63636364,19.18293835,1.900497715,55640.13943,53236.11814,54813.19537,60565.03934,66926.96924,69749.21084,69310.30495,74704.716,70935.44217,67031.92858,53082.26243,51120.873
oleodiesel,rr,Prophet,TsFeatures,0.62398507,54.54545455,-60.59550359,2.233417434,37338.31799,32676.98699,30428.31431,26547.83002,23965.64428,27832.46333,31985.26019,33174.87736,32777.68696,34800.82339,34358.62291,32795.92116
oleodiesel,rs,Prophet,TsFeatures,0.047030662,63.63636364,1.220730732,0.723925942,345153.1142,349919.9084,324855.1569,303485.4849,311488.9145,329857.6652,330077.1179,353677.6834,329482.1329,316569.7721,304534.6464,292561.8266
oleodiesel,sc,Prophet,TsFeatures,0.048224049,54.54545455,4.087308704,1.092677588,248391.7179,242284.2899,242510.9497,238319.1722,244737.4863,253577.0259,245666.0394,253782.1471,244632.164,238915.3415,235964.0651,235152.2293
oleodiesel,se,Prophet,TsFeatures,0.103911689,72.72727273,-10.08282179,2.036855519,35620.36581,33930.66968,34487.49466,32634.94296,32965.26626,34549.20039,34741.73738,35885.12356,35692.398,36864.84179,35293.66126,33097.57863
oleodiesel,sp,Prophet,TsFeatures,0.038968339,63.63636364,1.152294858,0.626717262,1063921.623,1068648.777,1142116.456,1151915.478,1164744.397,1266960.387,1189062.394,1255399.059,1139145.45,1062942.276,1014876.571,1012357.248
oleodiesel,to,Prophet,TsFeatures,0.056414269,81.81818182,4.285218679,1.442146862,98336.40407,94795.34136,96987.61743,99143.91478,104834.8416,106757.7497,103993.4992,109181.9297,104625.9392,102236.6805,94950.938,92433.57958
querosenedeaviacao,ac,Prophet,TsFeatures,0.155890673,36.36363636,-15.04432544,0.969660622,841.6329037,842.0808272,835.3862957,777.4527983,831.2502133,836.7090456,786.8936607,842.4186247,828.2313824,931.3910813,934.4080289,831.7546235
querosenedeaviacao,al,Prophet,TsFeatures,0.235643845,81.81818182,25.36312313,1.223379171,3287.606853,2875.678925,2778.124237,2663.297836,3472.877703,3029.944388,2970.623194,3141.494185,2942.893536,3781.33136,4122.295089,3392.8883
querosenedeaviacao,am,Prophet,TsFeatures,0.176712569,72.72727273,-16.9594716,0.353312493,7761.708806,6464.809646,7211.505253,7126.715005,8139.244612,7998.144943,7461.73761,8750.476142,8820.411142,9091.741575,8108.231687,6389.662875
querosenedeaviacao,ap,Prophet,TsFeatures,0.253126008,72.72727273,27.73347434,0.996470448,280.4667368,280.2722661,282.4078973,247.5474951,308.7084474,280.1868086,245.0831406,276.4757262,266.6584874,320.5145687,298.5492119,254.8056271
querosenedeaviacao,ba,Prophet,TsFeatures,0.160415332,81.81818182,16.95889963,1.915050697,15364.29494,13153.13329,11598.07561,12290.56066,15655.46764,13704.1171,12794.0503,14364.12461,13597.27189,17209.39759,18738.84979,14021.10746
querosenedeaviacao,ce,Prophet,TsFeatures,0.048087836,81.81818182,-3.502337045,0.524794242,17020.11076,15503.01584,15457.65312,15886.27994,18379.9594,17155.88555,16032.3265,16577.63563,16342.60411,17730.73894,18531.71545,16424.34975
querosenedeaviacao,df,Prophet,TsFeatures,0.242797766,90.90909091,24.50004129,3.055931606,22141.76777,21287.36007,22694.71402,22144.79934,24069.42268,23990.0359,22419.34248,23323.44747,21661.95918,23506.50454,22593.99762,19645.56435
querosenedeaviacao,es,Prophet,TsFeatures,0.282282206,54.54545455,28.35423174,2.448534802,1941.54728,1890.487456,1906.838044,1839.653578,1999.088005,1954.295748,1854.310172,1969.127618,1964.973868,2040.850454,2013.675799,1741.070177
querosenedeaviacao,go,Prophet,TsFeatures,0.075566323,81.81818182,-1.251238014,0.22338938,4620.799172,4308.899847,5078.744311,5302.417744,6058.258913,5968.104046,5294.638715,5153.424748,4691.711778,4823.920005,4684.661261,4489.298208
querosenedeaviacao,ma,Prophet,TsFeatures,0.069368349,81.81818182,4.019698575,0.396572815,2074.636117,2060.941195,2046.902836,1986.494059,2626.145802,2345.280273,1912.455914,2271.273813,2134.486252,2440.453485,2433.053888,2087.460207
querosenedeaviacao,mg,Prophet,TsFeatures,0.13379798,45.45454545,2.519671167,0.25033705,12392.35512,11194.78114,12161.32413,13209.69861,15150.80296,13649.79056,12611.01575,11959.75069,10792.8789,12624.98555,12799.92727,9500.097486
querosenedeaviacao,ms,Prophet,TsFeatures,0.72224872,72.72727273,74.09148924,4.30449146,493.1403856,451.2034004,547.7169175,479.4032547,572.04643,754.1311878,519.2255226,527.8266297,456.140049,497.141584,281.9744459,9.419392492
querosenedeaviacao,mt,Prophet,TsFeatures,0.684254338,72.72727273,70.16032698,3.253886888,2819.46138,1656.377844,1526.247085,1149.097706,1697.991671,1790.12272,1027.299756,2154.926386,1752.402187,2822.240574,2315.454154,485.9567709
querosenedeaviacao,pa,Prophet,TsFeatures,0.424985453,81.81818182,-42.36762764,0.704789292,8411.877052,7175.574551,7149.988352,7038.625154,8572.833027,8852.755254,8476.959385,9563.539467,8348.310016,9434.722502,8577.218773,6783.844892
querosenedeaviacao,pb,Prophet,TsFeatures,0.250946236,63.63636364,27.18213347,1.559601126,2815.605645,2698.101582,2653.785094,2742.203058,2958.788289,2761.27083,2713.416737,2910.569498,2788.868085,3018.96227,3064.812257,2630.168597
querosenedeaviacao,pe,Prophet,TsFeatures,0.047032216,100,-2.037640236,0.464220748,18947.6282,17478.99935,17801.49947,17613.93295,19689.77341,18315.37242,17598.16532,18269.1714,18210.01188,19642.87903,20258.42755,17897.82576
querosenedeaviacao,pi,Prophet,TsFeatures,0.438410014,81.81818182,-36.91994685,2.142096647,2192.910134,1986.032935,1988.477036,1956.649056,2270.15512,2058.286308,1911.206339,2043.604565,2033.060257,2350.456473,2398.279819,1961.756284
querosenedeaviacao,pr,Prophet,TsFeatures,0.144489473,72.72727273,-3.397999275,0.273561399,8529.638298,7217.778141,7449.543868,6756.133587,7915.146117,8075.796442,7515.606889,8452.099074,8349.70394,8003.511233,7738.718811,6903.654927
querosenedeaviacao,rj,Prophet,TsFeatures,0.117010924,81.81818182,12.56803825,0.982009301,51182.62428,49094.67283,50111.88298,47695.61856,54598.26625,53770.26352,50441.03305,51724.19312,50212.2314,53269.24748,54035.29231,49876.36754
querosenedeaviacao,rn,Prophet,TsFeatures,0.21891648,81.81818182,-21.00637229,1.075055617,6452.290443,5999.96797,6058.701336,5978.92248,6799.147883,6434.997841,6092.478914,6362.654246,6558.7365,6676.630126,6993.325354,6271.487893
querosenedeaviacao,ro,Prophet,TsFeatures,0.271466781,72.72727273,-26.6377732,1.875982279,1422.864218,1452.989017,1488.695007,1451.030126,1599.582032,1544.850797,1491.374376,1591.767345,1508.656141,1738.073765,1640.779621,1443.16648
querosenedeaviacao,rr,Prophet,TsFeatures,0.104310523,54.54545455,4.359031356,1.103958115,677.6800661,672.050437,666.3322512,672.2132516,669.1420377,677.2754334,687.1288554,692.719346,671.9454933,668.2776265,668.2908526,654.7968198
querosenedeaviacao,rs,Prophet,TsFeatures,0.096193031,72.72727273,-5.571124012,0.271115546,10366.76298,8757.795688,9254.561074,8767.935635,10594.72546,10579.27227,9799.076232,10372.13706,10488.61624,10138.35346,9498.9131,8142.070802
querosenedeaviacao,sc,Prophet,TsFeatures,0.483802951,81.81818182,48.92147124,3.69091191,3086.227534,2755.131198,2495.539376,2348.605924,2622.329858,2541.23041,2274.615365,2705.726813,2592.390215,3316.50421,3791.597856,3295.114109
querosenedeaviacao,se,Prophet,TsFeatures,0.310998895,81.81818182,-21.92657739,0.793704738,1577.83254,1450.608904,1578.214286,1548.371585,1711.007709,1566.806684,1475.798083,1612.541861,1619.967983,1736.957679,1856.807591,1530.139068
querosenedeaviacao,sp,Prophet,TsFeatures,0.278826932,81.81818182,28.02518334,1.885414352,236005.1048,214091.5206,224311.6658,211403.6053,245811.8717,232297.7877,219815.3467,236079.1907,226402.2243,248832.7548,244017.5872,203639.9793
querosenedeaviacao,to,Prophet,TsFeatures,0.301684844,54.54545455,-15.96936751,1.216759588,973.7363705,978.4756943,920.5821631,925.169265,976.1540327,968.0585432,925.006682,965.5870963,991.511866,1058.417367,939.2773775,909.457895
queroseneiluminante,ac,Prophet,TsFeatures,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
queroseneiluminante,al,Prophet,TsFeatures,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
queroseneiluminante,am,Prophet,TsFeatures,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
queroseneiluminante,ap,Prophet,TsFeatures,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
queroseneiluminante,ba,Prophet,TsFeatures,0.541170335,54.54545455,54.97399359,2.10059839,138.9345098,120.8288948,196.8182782,184.7976187,213.9448828,206.2525025,198.05489,121.6555784,188.6333194,216.0158098,276.3891141,206.9853244
queroseneiluminante,ce,Prophet,TsFeatures,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
queroseneiluminante,df,Prophet,TsFeatures,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
queroseneiluminante,es,Prophet,TsFeatures,0.083333333,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0
queroseneiluminante,go,Prophet,TsFeatures,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
queroseneiluminante,ma,Prophet,TsFeatures,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
queroseneiluminante,mg,Prophet,TsFeatures,3.363357498,72.72727273,-323.7300891,1.793802919,223.8233004,206.489781,226.4827485,199.4202347,204.6553542,220.1009022,206.4531591,210.2204686,212.6170793,184.7640145,221.6498284,200.279858
queroseneiluminante,ms,Prophet,TsFeatures,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
queroseneiluminante,mt,Prophet,TsFeatures,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
queroseneiluminante,pa,Prophet,TsFeatures,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
queroseneiluminante,pb,Prophet,TsFeatures,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
queroseneiluminante,pe,Prophet,TsFeatures,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
queroseneiluminante,pi,Prophet,TsFeatures,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
queroseneiluminante,pr,Prophet,TsFeatures,2.93488E+15,45.45454545,-68.259096,0.962417862,9.159933999,8.313310641,8.54913427,8.052903071,9.185736654,9.18540746,8.817519121,9.633031421,8.86749711,7.820081126,9.048542097,9.370133506
queroseneiluminante,rj,Prophet,TsFeatures,6.23498E+15,36.36363636,-317.2579247,3.172579247,1.87303605,2.214795162,2.137233124,2.030515875,2.233253636,2.023776874,1.829100395,1.785449772,2.230625789,2.078952236,2.603466429,1.995270139
queroseneiluminante,rn,Prophet,TsFeatures,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
queroseneiluminante,ro,Prophet,TsFeatures,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
queroseneiluminante,rr,Prophet,TsFeatures,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
queroseneiluminante,rs,Prophet,TsFeatures,0.463113594,54.54545455,-24.01870462,1.213449113,47.29836909,49.05397464,51.85889982,53.40296239,59.47459056,50.22601,47.36483637,51.49607288,46.39254733,50.94287558,50.6415546,47.0585853
queroseneiluminante,sc,Prophet,TsFeatures,0.432870177,72.72727273,-8.777052638,0.911505717,56.10455385,55.88751808,60.43187014,56.95183584,61.57001736,59.909867,56.05354916,57.12261824,56.07637402,50.62719872,54.74071398,54.3804626
queroseneiluminante,se,Prophet,TsFeatures,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
queroseneiluminante,sp,Prophet,TsFeatures,3.14E+16,18.18181818,-394.215819,0.806729306,8.88521922,7.529531548,9.504212085,7.156658231,6.636592266,9.997536977,10.13542272,10.51937047,7.922644016,6.605829694,7.669325365,6.280821222
queroseneiluminante,to,Prophet,TsFeatures,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
etanolhidratado,ac,Prophet,TSFEL,0.39950117,81.81818182,44.19993396,1.008660291,476.1424762,472.7564147,475.1250352,489.8519956,510.2454792,528.5957758,530.2963852,536.2275341,500.9857413,534.3415614,475.1722203,440.479753
etanolhidratado,al,Prophet,TSFEL,0.472639223,45.45454545,-42.80680396,1.355040194,8418.987724,7788.323772,7635.543374,7923.496285,8004.124039,8345.156051,8396.023656,8789.450262,8165.532504,9310.810466,8629.860744,7551.127192
etanolhidratado,am,Prophet,TSFEL,0.204703077,81.81818182,20.66545615,0.725887027,11674.60441,11278.84448,11388.84002,11459.1799,11640.2756,12573.39441,12108.6581,12758.57183,11808.41904,12690.31652,10102.88672,10614.13104
etanolhidratado,ap,Prophet,TSFEL,0.36794851,72.72727273,44.03508841,0.811671266,24.65094891,23.00550809,23.65474169,24.17152882,25.13219077,27.37421748,27.76237439,28.71722872,26.31466802,27.55098082,24.31656481,21.94255599
etanolhidratado,ba,Prophet,TSFEL,0.186370481,54.54545455,-6.247310545,0.526747301,45354.74795,41980.4267,43049.8293,44561.42686,44606.25355,43948.41063,45564.62648,49123.14847,44360.12889,53655.82843,50524.80031,42319.71177
etanolhidratado,ce,Prophet,TSFEL,0.167575558,54.54545455,15.77999293,0.536732904,11494.97725,10976.98144,11244.35424,11481.89508,12078.53159,12011.22442,11688.7476,12532.37893,11779.629,13848.16138,12406.61889,10639.80025
etanolhidratado,df,Prophet,TSFEL,0.6306132,72.72727273,68.20563783,1.104326493,6212.070804,5744.99777,5953.525755,6031.837682,6286.115511,7052.084005,6938.096011,7217.907725,6243.074589,7288.398914,4454.017329,5098.040465
etanolhidratado,es,Prophet,TSFEL,0.36801542,54.54545455,34.95946282,0.785685541,4824.139275,4529.226108,4525.010884,4544.291008,4962.766071,4897.643884,4878.732524,5141.178269,4690.331616,5567.918699,5238.861451,4667.460213
etanolhidratado,go,Prophet,TSFEL,0.135368777,81.81818182,0.776480743,0.577745151,116844.5739,114155.6114,118323.8127,118289.9343,124230.9332,123171.7113,124409.5851,127062.6762,118726.7372,130400.2135,116387.4312,109663.8574
etanolhidratado,ma,Prophet,TSFEL,0.178720459,54.54545455,4.702239538,0.372207619,3550.178888,3256.333969,3318.917906,3487.552142,4061.755822,4086.513932,3857.132913,4391.589903,3882.422456,4525.776774,4007.820323,3166.529162
etanolhidratado,mg,Prophet,TSFEL,0.209979055,72.72727273,-0.745234195,0.565002849,163409.1211,162165.1988,165349.9097,169972.025,180914.8184,179628.9117,177247.9724,184904.7213,165561.2583,200253.8777,170086.1396,155018.8128
etanolhidratado,ms,Prophet,TSFEL,0.286725623,81.81818182,36.65092342,0.80657479,12166.43465,11859.46801,11682.43644,11563.87437,12934.53998,12640.87047,12958.45603,13677.46374,12167.62718,14541.11371,12311.34646,11178.473
etanolhidratado,mt,Prophet,TSFEL,0.149039618,90.90909091,15.80205139,1.199506313,68610.00075,67012.18379,67504.19016,67116.45723,70724.23202,71670.69142,70540.00718,72311.88665,70085.82228,73610.10728,67255.49672,65186.54736
etanolhidratado,pa,Prophet,TSFEL,0.282755564,54.54545455,34.50277719,0.808752965,3214.312305,3010.037235,3219.848478,3161.665635,3404.93244,3328.810687,3434.928548,3564.085334,3327.530948,3719.07565,3255.848878,2912.935124
etanolhidratado,pb,Prophet,TSFEL,0.169696058,90.90909091,3.439403633,0.434750255,11840.01561,10354.09156,10232.05156,11103.75724,10671.11202,11220.5751,11341.90542,12446.8857,11146.37531,14791.27447,12987.4266,10487.40242
etanolhidratado,pe,Prophet,TSFEL,0.213576566,54.54545455,-7.78423626,0.506152678,22064.68325,20996.7435,21811.37454,21684.70031,20792.38021,21290.78266,21228.35432,22575.79249,20230.37126,25463.56365,22383.58358,20214.38155
etanolhidratado,pi,Prophet,TSFEL,0.200382539,72.72727273,-13.38818496,0.427378217,5399.403276,4973.332331,5278.954132,5573.903217,6369.443589,6486.707879,6425.174967,7036.027704,5995.1303,7889.086099,6722.230316,4774.06297
etanolhidratado,pr,Prophet,TSFEL,0.204467071,63.63636364,15.88809826,0.769979493,70210.85264,70006.732,70231.41647,70022.74735,72033.36869,72234.60777,72405.29365,75405.028,71509.32688,78681.34978,68868.28988,66667.99447
etanolhidratado,rj,Prophet,TSFEL,0.203586113,81.81818182,23.69282717,0.803548143,50542.85104,49434.50778,49438.67317,49748.31443,50772.0509,51459.29352,51271.90375,52535.07203,50551.06505,52966.95919,50168.26841,48752.03166
etanolhidratado,rn,Prophet,TSFEL,0.463781884,45.45454545,-42.16432437,1.288750695,6765.118677,6341.443534,6227.180816,6277.647239,6609.577315,6886.032903,6770.206311,7385.643888,6715.758143,8340.327039,7460.418366,6412.964123
etanolhidratado,ro,Prophet,TSFEL,0.594363716,81.81818182,63.26510679,1.250989176,417.0705367,397.2242263,441.880751,436.1523814,492.0423844,507.0365247,500.7950158,542.704427,466.2313933,585.6170779,420.3474363,374.8365009
etanolhidratado,rr,Prophet,TSFEL,0.242817151,63.63636364,26.63830133,0.812868489,220.8314281,209.5783467,216.4815637,220.7388339,209.0964111,207.501041,221.6354083,230.8191688,224.8947302,242.8528232,207.7733974,193.9946683
etanolhidratado,rs,Prophet,TSFEL,0.448485455,45.45454545,53.15720463,1.062281003,2614.989963,2456.553279,2597.9719,2588.98146,2648.629824,2695.41212,2694.230769,2813.942958,2660.098541,3055.506431,2663.457902,2405.907208
etanolhidratado,sc,Prophet,TSFEL,0.326211278,54.54545455,44.59632148,0.80337516,5936.341207,5787.183841,5680.934909,5668.289212,6008.023076,5991.730187,6164.824269,6486.423539,6068.972975,7020.363324,6382.863578,5777.213846
etanolhidratado,se,Prophet,TSFEL,0.327466843,45.45454545,-20.82842462,0.73738453,3800.141198,3448.145845,3591.588798,3730.640061,3512.895475,3743.273543,3803.352287,4260.551086,3790.842656,4771.655865,4305.993151,3552.430108
etanolhidratado,sp,Prophet,TSFEL,0.093944523,72.72727273,3.696742722,0.771605153,682290.5188,679737.1967,684121.9557,674899.8188,686058.7276,707382.3808,699501.2882,720418.2809,679368.0485,734693.7171,660839.5818,646252.3104
etanolhidratado,to,Prophet,TSFEL,0.221763523,54.54545455,17.9356981,0.632726689,2331.361704,2269.327292,2316.501902,2438.134738,2897.408948,2639.782136,2555.648898,2629.201222,2459.44647,2915.309564,2584.111497,2251.350782
gasolinac,ac,Prophet,TSFEL,0.093853532,81.81818182,9.487668017,1.390612978,11257.12453,11144.10316,11433.32526,11645.8274,12472.8634,12410.51023,12262.56594,12296.21818,11642.55502,12507.19246,10719.07024,10228.00857
gasolinac,al,Prophet,TSFEL,0.143912834,63.63636364,-14.30409847,1.741758751,47641.58079,46489.70069,45640.10449,44548.40847,46463.41305,47858.81803,48382.80953,50267.02006,48156.39556,54265.87687,50882.65513,45646.18807
gasolinac,am,Prophet,TSFEL,0.046820195,72.72727273,3.329705182,0.446137981,49173.48938,47579.99923,49576.39965,48916.29402,50953.86842,54453.54716,52048.87653,53761.71557,49311.35617,54310.62796,43673.76682,42826.46088
gasolinac,ap,Prophet,TSFEL,0.044733493,63.63636364,4.290846245,1.141435437,15388.80958,15403.72421,15655.19028,15672.18961,16163.04348,16839.23436,16745.79692,16671.38078,15938.08175,16895.23042,14965.68837,14717.44411
gasolinac,ba,Prophet,TSFEL,0.094512946,54.54545455,-9.222791021,1.037089497,209885.5574,203955.1541,203599.7922,209640.931,210380.4817,208054.3328,211017.5534,216634.2442,204222.0211,239882.9744,227716.1113,201688.3983
gasolinac,ce,Prophet,TSFEL,0.039235562,90.90909091,-1.512671044,0.601733664,124001.9609,122780.1944,124922.1058,123981.8747,134011.1935,134408.5514,131007.6196,136555.0786,127476.7834,143982.1439,130792.4056,118544.3422
gasolinac,df,Prophet,TSFEL,0.060250316,90.90909091,3.716732488,0.627857317,85429.8134,82763.61578,84543.0702,82342.95867,81009.19361,85176.02402,82890.54758,84681.15807,82010.44458,86850.79704,74540.20099,77367.14256
gasolinac,es,Prophet,TSFEL,0.115511815,72.72727273,-11.25180685,3.543621858,92013.02448,90788.53611,90550.94581,89567.0862,92254.46523,92183.76054,90680.27615,92941.17914,89941.96921,97733.9012,95362.87823,91120.05745
gasolinac,go,Prophet,TSFEL,0.059040111,81.81818182,2.830975616,0.404787184,129671.3693,128441.1356,128226.5167,123762.8079,134692.1353,130874.2346,129700.9978,134968.6208,124485.5854,149916.2321,125315.8382,117009.0617
gasolinac,ma,Prophet,TSFEL,0.051666951,90.90909091,5.249556941,0.804166654,82158.875,80637.97364,81885.33377,82932.65871,89195.45208,89245.10971,87663.63998,90226.07117,84812.25475,94747.15462,85205.34036,77838.8031
gasolinac,mg,Prophet,TSFEL,0.060022649,100,3.823846878,0.481191526,368677.9767,367019.5923,373156.6174,363977.7002,396172.5062,386230.4766,373716.3827,395107.0721,358640.2496,441454.8062,363683.1466,335942.8195
gasolinac,ms,Prophet,TSFEL,0.063735709,90.90909091,1.860645353,0.471335901,65247.44907,64084.33742,62490.03379,60080.18384,66218.93626,67187.00937,66707.13423,69081.51538,62241.27657,75561.05683,62085.58399,58669.39629
gasolinac,mt,Prophet,TSFEL,0.089319918,72.72727273,8.677381191,1.068773267,50463.04343,50701.75507,51277.64649,49952.1385,51709.57854,51681.71644,51231.59736,51781.29948,49346.01953,53339.34106,48893.75011,47586.57134
gasolinac,pa,Prophet,TSFEL,0.065585946,72.72727273,6.657193843,1.086508564,103713.8461,101956.0562,104656.8221,107457.4297,116263.5077,112165.5952,112197.4443,114446.6281,108067.8262,117896.4724,102857.0086,97620.10628
gasolinac,pb,Prophet,TSFEL,0.059436499,72.72727273,-4.618209484,0.737458994,64858.61345,63690.75937,63560.32817,65363.84712,65550.45103,66848.23788,66631.92019,68698.19213,64715.07993,72707.85592,67601.829,60172.39496
gasolinac,pe,Prophet,TSFEL,0.109834727,81.81818182,-10.64962527,1.299257115,134666.6082,130027.3993,130176.3786,128526.2474,130949.9444,134470.8185,135233.9492,143441.5395,134224.562,150295.6431,136315.5604,125119.4295
gasolinac,pi,Prophet,TSFEL,0.224166387,81.81818182,22.39864777,2.187009857,38080.79968,37192.13898,39135.5801,38925.25632,43584.66597,43203.72275,41423.56567,42602.82086,39675.77811,47176.15256,41881.07589,35183.72044
gasolinac,pr,Prophet,TSFEL,0.067185943,72.72727273,-4.850987882,0.590871513,293169.9512,289099.2397,285922.1271,276724.6439,290997.1908,293198.9768,285979.0522,297832.762,283751.8887,330193.3253,279489.8508,268426.3894
gasolinac,rj,Prophet,TSFEL,0.039921282,63.63636364,-0.559127716,0.321932721,208373.2727,194281.1996,192851.2932,185770.6154,197555.0418,203091.9083,196339.8469,211895.4265,196781.0935,240258.0055,202673.9251,187878.2779
